timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-11-22,227.3000,255.2500,223.3000,232.1500,232.1500,72491,0.0000
2024-11-14,289.8500,310.0000,234.1000,239.4500,239.4500,307733,0.0000
2024-11-08,204.7000,287.5000,191.0500,287.3000,287.3000,408309,0.0000
2024-11-01,207.9500,207.9500,181.9000,199.2500,199.2500,70846,0.0000
2024-10-25,226.2000,228.8000,193.0500,200.3000,200.3000,95238,0.0000
2024-10-18,212.8000,249.9000,212.2500,233.7000,233.7000,466662,0.0000
2024-10-11,617.1500,710.0000,183.4000,202.7000,202.7000,295713,0.0000
2024-10-04,513.9500,655.0000,507.0000,616.7000,616.7000,360783,0.0000
2024-09-27,540.0000,569.0000,510.5500,514.6500,514.6500,19159,0.0000
2024-09-20,600.0000,600.0000,521.6000,548.3500,548.3500,16950,0.0000
2024-09-13,589.0000,600.0500,563.6500,592.3500,592.3500,14988,0.0000
2024-09-06,567.0500,627.8000,567.0500,582.9000,582.9000,22344,0.0000
2024-08-30,609.2000,612.6500,573.0500,579.9000,579.9000,11897,0.0000
2024-08-23,580.0000,621.6000,580.0000,606.6000,606.6000,12827,0.0000
2024-08-16,630.2500,640.7500,572.0000,585.4000,585.4000,26642,0.0000
2024-08-09,609.9500,648.9500,558.0000,636.2500,636.2500,34914,4.0000
2024-08-02,638.0000,641.2000,596.0500,618.8500,614.8500,30024,0.0000
2024-07-26,603.0000,636.7500,567.1500,630.8000,626.7228,16468,0.0000
2024-07-19,645.7000,655.0500,597.7500,604.8000,600.8908,29643,0.0000
2024-07-12,593.0000,646.7500,569.1000,633.7500,629.6537,37479,0.0000
2024-07-05,562.9000,595.0000,553.9500,587.7000,583.9013,28416,0.0000
2024-06-28,591.1000,601.2000,548.2500,560.5000,556.8772,33498,0.0000
2024-06-21,543.5000,603.6500,537.3000,595.0000,591.1542,66956,0.0000
2024-06-14,487.9000,538.0000,475.4000,535.6500,532.1878,49116,0.0000
2024-06-07,462.4000,494.0500,401.6500,471.9500,468.8995,26811,0.0000
2024-05-31,487.2000,506.9000,444.7000,453.3000,450.3700,30002,0.0000
2024-05-24,485.4500,503.4000,472.5000,482.9000,479.7787,20778,0.0000
2024-05-17,481.4500,494.9000,452.0000,470.3500,467.3098,16781,0.0000
2024-05-10,493.3000,503.0000,462.1000,472.0000,468.9492,50396,0.0000
2024-05-03,512.9500,519.8000,488.9500,492.4500,489.2670,25429,0.0000
2024-04-26,506.2500,532.8500,498.4500,509.2500,505.9584,27908,0.0000
2024-04-19,450.0500,524.5500,450.0500,496.4000,493.1915,30199,0.0000
2024-04-12,548.0000,556.0500,516.0000,520.5500,517.1854,20100,0.0000
2024-04-05,543.1000,575.8500,525.9000,549.8000,546.2463,68877,0.0000
2024-03-28,559.8500,568.0000,534.8500,539.1000,535.6155,43147,0.0000
2024-03-22,518.2000,570.0000,499.2000,557.9000,554.2940,182330,0.0000
2024-03-15,446.5000,525.0000,437.3000,513.2000,509.8829,229291,0.0000
2024-03-07,422.9000,482.2000,420.7500,442.6500,439.7889,53505,0.0000
2024-03-01,425.2000,449.0000,417.6000,431.8500,429.0587,20537,0.0000
2024-02-23,430.0000,439.2000,413.3000,428.1000,425.3329,26226,0.0000
2024-02-16,430.0500,456.9500,408.3000,430.8500,428.0652,39390,0.0000
2024-02-09,499.9000,508.2500,417.6500,433.7000,430.8967,114207,0.0000
2024-02-02,431.1500,490.3500,424.4500,482.6500,479.5303,87246,0.0000
2024-01-25,423.0500,439.0000,402.5500,427.7500,424.9852,24652,0.0000
2024-01-19,415.0500,454.0000,415.0500,432.5500,429.7542,148360,0.0000
2024-01-12,357.2000,417.0500,345.0000,405.0000,402.3822,160037,0.0000
2024-01-05,355.9500,368.9500,349.4000,358.0500,355.7357,29079,0.0000
2023-12-29,354.6000,363.6000,346.6500,350.5500,348.2842,16002,0.0000
2023-12-22,349.6500,357.1000,318.2500,336.7500,334.5734,22396,0.0000
2023-12-15,367.7000,369.9000,341.9500,346.3500,344.1113,26870,0.0000
2023-12-08,364.7500,387.9000,347.9500,362.3000,359.9582,73119,0.0000
2023-12-01,364.8500,370.1500,348.7000,357.5500,355.2389,32547,0.0000
2023-11-24,345.0000,378.6000,333.0000,358.5500,356.2325,64906,0.0000
2023-11-17,316.9500,356.5000,316.9500,341.7500,339.5411,31828,0.0000
2023-11-10,337.2000,337.2000,312.7000,315.9500,313.9078,16873,0.0000
2023-11-03,304.8000,337.8000,301.5000,330.3000,328.1651,26272,0.0000
2023-10-27,315.0000,317.7500,284.2500,306.9000,304.9163,11327,0.0000
2023-10-20,321.3000,339.9000,314.0000,316.0000,313.9575,15026,0.0000
2023-10-13,325.0000,335.9000,310.0500,322.1000,320.0181,9889,0.0000
2023-10-06,328.4500,339.1500,306.6000,321.6000,319.5213,8534,0.0000
2023-09-29,307.4000,324.2500,303.9000,322.0000,319.9187,7588,0.0000
2023-09-22,319.4000,323.9500,306.3500,307.4500,305.4628,11364,0.0000
2023-09-15,341.9500,341.9500,309.8500,324.2000,322.1045,17728,0.0000
2023-09-08,351.0000,363.2500,334.2500,336.2000,334.0269,54757,0.0000
2023-09-01,316.8500,369.4000,309.7500,351.4500,349.1784,102308,0.0000
2023-08-25,313.9500,328.9000,307.7000,313.6000,311.5730,16460,0.0000
2023-08-18,335.2000,339.8500,306.0000,310.3500,308.3440,30370,0.0000
2023-08-11,336.9000,354.5000,332.6500,341.7000,339.4914,54963,0.0000
2023-08-04,317.8000,351.9000,317.8000,335.3500,333.1824,117113,2.5000
2023-07-28,301.8500,323.4000,298.0000,318.2000,313.8394,75739,0.0000
2023-07-21,273.5000,318.0000,272.3000,300.3500,296.2340,200158,0.0000
2023-07-14,271.1000,285.0000,257.0000,270.0500,266.3492,65845,0.0000
2023-07-07,271.9000,279.0000,263.2500,267.4500,263.7848,42932,0.0000
2023-06-30,260.0000,274.0000,256.7000,270.4500,266.7437,16441,0.0000
2023-06-23,271.3500,280.7500,255.7000,262.8000,259.1986,67749,0.0000
2023-06-16,268.1000,281.7000,266.4000,270.1500,266.4478,44843,0.0000
2023-06-09,268.9500,282.3000,263.4000,265.9500,262.3054,83248,0.0000
2023-06-02,250.6500,285.8000,250.6500,264.3500,260.7273,216941,0.0000
2023-05-26,255.5000,257.1500,238.8500,248.8000,245.3904,59725,0.0000
2023-05-19,243.9000,265.0000,236.2000,255.1500,251.6534,147745,0.0000
2023-05-12,204.6500,241.0000,204.6000,239.7500,236.4645,111256,0.0000
2023-05-05,202.0500,206.0500,196.0000,201.0000,198.2455,10445,0.0000
2023-04-28,193.0000,210.0000,193.0000,202.0000,199.2318,15367,0.0000
2023-04-21,198.3000,202.5000,195.9000,196.4500,193.7578,3628,0.0000
2023-04-13,192.4500,203.0000,192.4500,198.9000,196.1743,9116,0.0000
2023-04-06,181.4000,196.0500,180.9000,192.8000,190.1579,3553,0.0000
2023-03-31,185.1000,187.1000,172.0000,178.5000,176.0538,26767,0.0000
2023-03-24,196.0000,203.9500,185.0000,188.7000,186.1140,11238,0.0000
2023-03-17,206.0500,212.9000,189.4000,197.1500,194.4482,8242,0.0000
2023-03-10,212.9500,214.7500,202.2000,208.3000,205.4454,18415,0.0000
2023-03-03,200.3500,208.0000,193.2500,204.7000,201.8948,10869,0.0000
2023-02-24,207.0500,210.5000,195.0500,199.7500,197.0126,13452,0.5000
2023-02-17,210.5500,213.1500,203.0000,206.1500,202.8191,19669,0.0000
2023-02-10,196.0500,218.3500,193.6500,207.8000,204.4425,37207,0.0000
2023-02-03,190.4000,204.4500,190.2500,195.2500,192.0952,29202,0.0000
2023-01-27,207.2500,214.3000,188.6000,193.7000,190.5703,66676,0.0000
2023-01-20,225.6000,227.6500,212.9000,213.2000,209.7552,32678,0.0000
2023-01-13,215.0000,238.5000,215.0000,225.1500,221.5121,82422,0.0000
2023-01-06,221.0000,222.6000,210.6500,212.4500,209.0173,31493,0.0000
2022-12-30,185.8000,225.6500,185.8000,212.8500,209.4109,53826,0.0000
2022-12-23,222.2000,246.8000,195.3500,196.9500,193.7678,123625,0.0000
2022-12-16,206.9000,237.5000,204.4500,211.7500,208.3286,90348,0.0000
2022-12-09,193.0000,225.0000,191.0000,207.7500,204.3933,111929,0.0000
2022-12-02,179.5500,196.0000,179.5500,192.0000,188.8978,24293,0.0000
2022-11-25,190.4500,199.0500,183.2000,184.7000,181.7157,387677,0.0000
2022-11-18,188.0000,189.9000,178.0000,186.8000,183.7818,370883,0.0000
2022-11-11,192.0500,203.6500,183.4500,185.2000,182.2076,34494,0.0000
2022-11-04,194.1500,197.4000,186.9000,193.3500,190.2259,14150,0.0000
2022-10-28,194.4000,200.3000,192.0000,193.7000,190.5703,10249,0.0000
2022-10-21,195.9000,200.3000,190.1500,191.1500,188.0615,33957,0.0000
2022-10-14,199.0000,216.5000,192.0000,195.3000,192.1444,64958,0.0000
2022-10-07,205.0000,205.0000,186.9000,195.8500,192.6855,26727,0.0000
2022-09-30,220.0000,220.0000,190.0000,193.8000,190.6687,58890,0.0000
2022-09-23,199.9500,231.4500,196.0000,217.3000,213.7890,354515,0.0000
2022-09-16,179.2000,203.0500,179.2000,180.9000,177.9771,178009,0.0000
2022-09-09,161.9500,181.8500,158.1000,177.5500,174.6812,127700,0.0000
2022-09-02,141.1000,161.1000,139.0000,159.3000,156.7261,40927,0.0000
2022-08-26,135.0000,152.2500,134.3500,145.3000,142.9523,42927,0.0000
2022-08-19,135.1500,140.6000,133.1000,136.0000,133.8026,23223,0.0000
2022-08-12,134.8500,139.8000,130.3000,134.3000,132.1300,9660,0.0000
2022-08-05,136.0000,136.0500,129.4000,133.6500,131.4905,15594,1.8500
2022-07-29,129.0500,136.8500,128.0000,132.0000,128.0743,21620,0.0000
2022-07-22,123.6500,135.0000,122.0000,131.3000,127.3951,16351,0.0000
2022-07-15,123.5000,127.1000,121.2500,122.5500,118.9053,5887,0.0000
2022-07-08,124.5000,128.0000,123.6500,124.7000,120.9914,5522,0.0000
2022-07-01,126.1000,128.0000,117.3500,124.8500,121.1369,7385,0.0000
2022-06-24,120.2500,125.9000,113.0000,124.9500,121.2339,15286,0.0000
2022-06-17,135.0500,135.1000,116.7500,120.0000,116.4311,28520,0.0000
2022-06-10,134.0000,140.3500,132.4000,135.8500,131.8098,11530,0.0000
2022-06-03,134.9000,138.6000,132.6000,134.3500,130.3544,6937,0.0000
2022-05-27,136.7000,137.0000,128.0000,132.2500,128.3168,10203,0.0000
2022-05-20,138.0000,138.9000,128.7000,135.1000,131.0821,12070,0.0000
2022-05-13,145.4000,151.9000,130.0000,131.6500,127.7347,34915,0.0000
2022-05-06,154.7000,159.5500,143.5000,147.7500,143.3559,32847,0.0000
2022-04-29,163.0000,165.6000,156.0000,158.3000,153.5921,21966,0.0000
2022-04-22,153.0000,169.0000,148.3500,163.1500,158.2978,73365,0.0000
2022-04-13,158.5000,161.2500,153.5000,154.7000,150.0992,17165,0.0000
2022-04-08,150.0000,158.0000,149.0000,156.8500,152.1852,59688,0.0000
2022-04-01,141.0000,148.0000,135.6000,147.1000,142.7252,24591,0.0000
2022-03-25,142.3500,147.0000,137.6500,140.6000,136.4185,32750,0.0000
2022-03-17,140.3500,144.5000,137.0000,141.6500,137.4373,17982,0.0000
2022-03-11,135.0500,143.4000,130.6500,139.7000,135.5453,22369,0.0000
2022-03-04,135.8500,144.5000,134.3000,137.9500,133.8473,24916,0.0000
2022-02-25,143.9500,151.7500,128.0500,138.5000,134.3809,79501,0.0000
2022-02-18,154.8500,157.4500,142.5500,145.2000,140.8817,34523,0.7500
2022-02-11,172.0000,172.0000,156.9000,159.1500,153.6319,125563,0.0000
2022-02-04,147.0500,173.5000,147.0500,165.6500,159.9065,143025,0.0000
2022-01-28,159.9000,159.9000,138.6500,150.3000,145.0888,46170,0.0000
2022-01-21,157.0000,171.6000,156.0000,157.5500,152.0874,180074,0.0000
2022-01-14,141.9000,166.6000,141.5000,156.9500,151.5082,97872,0.0000
2022-01-07,140.4500,148.0000,138.6000,141.4000,136.4973,21453,0.0000
2021-12-31,134.8500,143.0000,134.8500,140.4500,135.5803,18849,0.0000
2021-12-24,140.0000,143.8000,132.3000,135.7000,130.9950,25536,0.0000
2021-12-17,149.0000,154.9000,142.2000,142.6500,137.7040,15253,0.0000
2021-12-10,142.4500,149.5000,137.2500,147.2000,142.0962,25377,0.0000
2021-12-03,143.1000,143.6000,133.2000,139.6500,134.8080,19704,0.0000
2021-11-26,153.3500,156.4000,142.4500,144.1500,139.1520,44112,0.0000
2021-11-18,152.0000,163.2000,147.0500,155.5000,150.1085,103114,0.0000
2021-11-12,145.7000,157.4500,141.9000,149.0000,143.8338,53298,0.0000
2021-11-03,140.1000,160.0000,138.0000,143.4000,138.4280,13700,0.0000
2021-10-29,141.9500,143.0000,136.5000,137.6000,132.8291,14657,0.0000
2021-10-22,148.7500,150.7000,138.7000,141.0500,136.1595,29354,0.0000
2021-10-14,150.5000,156.9000,146.0000,147.5000,142.3858,49849,0.0000
2021-10-08,140.7000,154.0000,140.7000,149.5000,144.3165,57676,0.0000
2021-10-01,140.3500,142.9000,138.5000,141.9500,137.0283,76670,0.0000
2021-09-24,141.1000,145.4500,136.4000,139.9500,135.0976,144425,0.0000
2021-09-17,144.0500,148.6000,140.4000,142.0000,137.0765,100657,0.0000
2021-09-09,146.8000,149.4000,143.0000,143.7500,138.7659,71477,0.0000
2021-09-03,138.6000,151.3000,138.1000,148.2000,143.0616,156901,0.0000
2021-08-27,131.2000,144.9000,127.9000,137.1500,132.3947,196392,0.0000
2021-08-20,149.9000,151.2000,132.3000,133.5000,128.8712,136385,0.0000
2021-08-13,164.9500,175.0000,142.2000,149.7000,144.5096,329273,0.0000
2021-08-06,160.1500,166.7500,153.5000,161.5500,155.9487,218428,0.0000
2021-07-30,165.2000,169.5000,156.3500,159.0000,153.4871,346988,1.5000
2021-07-23,170.8500,179.6500,166.0000,167.6500,160.3133,329703,0.0000
2021-07-16,165.1000,176.7500,163.7500,173.8000,166.1942,463855,0.0000
2021-07-09,154.0000,165.7000,152.8000,162.6000,155.4843,665043,0.0000
2021-07-02,140.2000,163.7500,139.7500,153.6000,146.8782,405817,0.0000
2021-06-25,142.5000,150.0000,138.1500,140.2500,134.1124,66707,0.0000
2021-06-18,133.2000,155.6500,128.0000,141.8000,135.5945,283383,0.0000
2021-06-11,132.7000,139.5000,131.6500,135.8000,129.8571,100686,0.0000
2021-06-04,136.0500,143.4500,131.3500,134.9500,129.0443,98040,0.0000
2021-05-28,123.4500,144.4000,119.9500,135.3000,129.3790,304424,0.0000
2021-05-21,119.9500,128.0000,115.1000,123.6500,118.2388,49632,0.0000
2021-05-14,121.0000,124.0000,116.1000,116.5000,111.4017,28791,0.0000
2021-05-07,117.5500,125.5000,112.0000,120.7500,115.4657,40288,0.0000
2021-04-30,116.1000,122.8000,115.0000,116.8000,111.6886,24313,0.0000
2021-04-23,113.6500,116.6000,110.6500,113.6000,108.6286,20998,0.0000
2021-04-16,120.1500,124.3000,110.6500,116.6500,111.5452,24370,0.0000
2021-04-09,115.0000,130.7500,109.9500,126.3000,120.7729,83166,0.0000
2021-04-01,114.2000,117.0000,108.1000,114.9500,109.9196,57483,0.0000
2021-03-26,115.4000,121.4500,108.1000,111.1500,106.2859,102036,0.0000
2021-03-19,126.9500,126.9500,110.9000,114.0500,109.0589,64686,0.0000
2021-03-12,126.7500,132.2000,123.1000,125.6000,120.1035,44772,0.0000
2021-03-05,126.8000,129.1000,124.4000,124.9500,119.4819,66340,0.0000
2021-02-26,131.7000,133.0000,123.5000,124.7000,119.2429,85299,0.0000
2021-02-19,123.8000,134.5000,120.2500,130.1500,124.4544,74736,0.0000
2021-02-12,127.9000,132.3500,120.1500,123.0500,117.6651,73139,0.0000
2021-02-05,120.0000,135.8000,116.1000,126.9000,121.3466,121346,0.0000
2021-01-29,121.8500,122.2000,116.0500,119.1500,113.9358,14477,0.0000
2021-01-22,127.9500,127.9500,120.4000,121.0000,115.7048,60608,0.0000
2021-01-15,130.0500,131.9500,123.5000,124.2000,118.7648,146692,0.0000
2021-01-08,125.0000,138.9000,120.5000,130.2500,124.5500,280934,0.0000
2021-01-01,123.0000,125.5000,120.0000,122.5500,117.1870,48947,0.0000
2020-12-24,117.5000,129.1500,102.2000,121.4500,116.1351,116268,0.0000
2020-12-18,123.1000,129.4000,114.8500,119.2000,113.9836,72706,0.0000
2020-12-11,101.0000,135.9000,101.0000,120.0500,114.7964,726735,0.0000
2020-12-04,102.0000,104.6500,98.3000,101.6000,97.1538,36878,0.0000
2020-11-27,97.3500,105.0000,97.2000,100.1000,95.7194,57510,0.0000
2020-11-20,95.0000,106.0000,93.0000,97.3500,93.0898,97413,0.0000
2020-11-13,96.5500,99.3000,93.0000,96.9500,92.7073,36164,0.0000
2020-11-06,89.9000,103.2000,86.6500,100.9500,96.5322,114415,0.0000
2020-10-30,90.7000,92.4500,87.2500,88.3500,84.4836,21103,0.0000
2020-10-23,87.0000,100.6000,86.0000,92.1500,88.1173,113010,0.0000
2020-10-16,93.5000,93.5000,86.5500,86.8500,83.0493,19210,0.0000
2020-10-09,89.0000,103.7000,88.6500,92.1000,88.0695,64684,0.0000
2020-10-01,88.0000,92.7500,87.9000,90.1500,86.2049,10121,0.0000
2020-09-25,92.7000,103.0500,87.5500,90.6000,86.6352,164314,0.0000
2020-09-18,87.5500,94.8000,84.0000,93.4000,89.3126,26536,0.0000
2020-09-11,89.5000,91.5500,81.5000,87.5000,83.6708,21404,1.8000
2020-09-04,95.5000,95.5000,85.1000,89.1000,83.4708,35327,0.0000
2020-08-28,97.9500,98.2500,91.1500,92.9500,87.0776,42373,0.0000
2020-08-21,92.5000,96.8500,89.0000,94.0500,88.1081,54915,0.0000
2020-08-14,81.2000,105.8000,81.2000,92.8500,86.9839,356870,0.0000
2020-08-07,78.5000,83.0000,77.3500,80.3000,75.2268,18972,0.0000
2020-07-31,78.4500,83.8500,77.5000,78.4500,73.4937,39661,0.0000
2020-07-24,81.9500,84.3500,79.1000,79.8000,74.7584,36027,0.0000
2020-07-17,82.0000,93.2500,78.0500,81.5500,76.3978,290009,0.0000
2020-07-10,76.1500,83.0000,75.0000,82.0000,76.8194,52703,0.0000
2020-07-03,75.6000,82.6000,74.2000,75.8000,71.0111,86132,0.0000
2020-06-26,73.9500,81.2500,72.1500,77.3500,72.4632,96167,0.0000
2020-06-19,68.9000,81.3000,66.2500,73.8000,69.1375,325096,0.0000
2020-06-12,72.0000,73.1500,65.0000,68.2500,63.9381,50849,0.0000
2020-06-05,69.8000,73.5000,68.9500,71.7500,67.2170,56295,0.0000
2020-05-29,63.0000,78.0000,62.3000,68.6500,64.3128,83511,0.0000
2020-05-22,67.5000,67.5000,61.9000,62.7000,58.7387,19703,0.0000
2020-05-15,75.7000,75.8500,65.2000,68.0500,63.7507,102999,0.0000
2020-05-08,68.1500,80.1000,61.0500,76.6000,71.7606,169207,0.0000
2020-04-30,79.0000,79.0000,68.5000,69.2000,64.8281,7279,0.0000
2020-04-24,80.5000,84.9000,68.2500,73.3000,68.6691,19795,0.0000
2020-04-17,58.5000,82.6000,56.4500,77.0500,72.1821,133185,0.0000
2020-04-09,52.0000,60.2500,51.9000,59.6500,55.8814,4338,0.0000
2020-04-03,47.9000,52.7500,47.9000,52.5000,49.1832,1110,0.0000
2020-03-27,49.7000,52.9000,49.0500,51.1000,47.8716,4862,0.0000
2020-03-20,59.0000,60.3000,49.4500,55.8000,52.2747,11834,0.0000
2020-03-13,69.8500,70.9000,50.0000,58.7000,54.9915,10538,0.0000
2020-03-06,78.6000,78.6000,70.0000,71.9000,67.3575,10605,0.0000
2020-02-28,84.4000,85.9500,76.2000,77.0000,72.1353,5928,0.0000
2020-02-20,92.1500,93.3500,82.8000,84.2500,78.9273,36832,0.0000
2020-02-14,92.4000,99.8000,90.0500,91.3000,85.5318,34268,0.0000
2020-02-07,90.0000,95.8500,86.2500,93.0500,87.1713,9111,0.0000
2020-01-31,102.0000,105.6000,93.9500,94.8500,88.8576,10444,0.0000
2020-01-24,99.5500,106.7500,96.3000,104.0500,97.4763,22516,0.0000
2020-01-17,101.9000,104.4500,97.2000,99.5500,93.2606,9816,0.0000
2020-01-10,105.0000,108.3000,94.0000,98.2500,92.0428,23193,0.0000
2020-01-03,94.2500,107.0500,91.0500,102.8500,96.3521,20096,0.0000
2019-12-27,87.3000,92.9000,86.8500,92.8000,86.9371,5147,0.0000
2019-12-20,89.7000,92.2000,87.8000,88.6000,83.0024,2815,0.0000
2019-12-13,89.0000,90.2000,85.0000,89.4000,83.7519,6290,0.0000
2019-12-06,93.5500,97.0500,88.9000,89.5000,83.8456,6719,0.0000
2019-11-29,97.6500,98.0000,95.1500,97.0000,90.8717,1677,0.0000
